Import Rates,Export Rates,Zip,Utility Name,Utility ID,Tariff Name,Tariff ID
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.24874,0.24874,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.23969,0.23969,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
0.22964,0.22964,92194,San Diego Gas & Electric Co,1071,DR-TOU-SES,498
